NFECHA,IDX,TheYear,TheDate,DEPARTAMENTO,CANT
29 Oct,1029,2019,2019-10-29,SIN REGISTRO,2
29 Oct,1029,2019,2019-10-29,AYACUCHO,10
29 Oct,1029,2019,2019-10-29,LA LIBERTAD,31
29 Oct,1029,2019,2019-10-29,CALLAO,11
29 Oct,1029,2019,2019-10-29,MADRE DE DIOS,6
29 Oct,1029,2019,2019-10-29,PIURA,18
29 Oct,1029,2019,2019-10-29,EXTRANJERO,1
29 Oct,1029,2019,2019-10-29,LIMA,100
29 Oct,1029,2019,2019-10-29,CUSCO,20
29 Oct,1029,2019,2019-10-29,JUNIN,16
29 Oct,1029,2019,2019-10-29,APURIMAC,4
29 Oct,1029,2019,2019-10-29,HUANUCO,11
29 Oct,1029,2019,2019-10-29,ICA,10
29 Oct,1029,2020,2020-10-29,MADRE DE DIOS,3
29 Oct,1029,2020,2020-10-29,CAJAMARCA,9
29 Oct,1029,2020,2020-10-29,AMAZONAS,3
29 Oct,1029,2020,2020-10-29,LORETO,6
29 Oct,1029,2020,2020-10-29,PASCO,4
29 Oct,1029,2020,2020-10-29,LIMA,153
29 Oct,1029,2020,2020-10-29,SIN REGISTRO,1
29 Oct,1029,2020,2020-10-29,LA LIBERTAD,24
29 Oct,1029,2020,2020-10-29,PIURA,33
29 Oct,1029,2020,2020-10-29,TUMBES,2
29 Oct,1029,2020,2020-10-29,ICA,11
29 Oct,1029,2020,2020-10-29,PUNO,16
29 Oct,1029,2020,2020-10-29,SAN MARTIN,9
29 Oct,1029,2020,2020-10-29,HUANUCO,2
29 Oct,1029,2020,2020-10-29,JUNIN,15
29 Oct,1029,2020,2020-10-29,UCAYALI,4
29 Oct,1029,2020,2020-10-29,HUANCAVELICA,4
29 Oct,1029,2020,2020-10-29,CUSCO,20
29 Oct,1029,2020,2020-10-29,AREQUIPA,21
29 Oct,1029,2020,2020-10-29,LAMBAYEQUE,8
29 Oct,1029,2020,2020-10-29,CALLAO,24
29 Oct,1029,2020,2020-10-29,AYACUCHO,10
29 Oct,1029,2020,2020-10-29,APURIMAC,6
29 Oct,1029,2020,2020-10-29,MOQUEGUA,2
29 Oct,1029,2020,2020-10-29,ANCASH,13
29 Oct,1029,2021,2021-10-29,,
30 Oct,1030,2017,2017-10-30,TUMBES,4
30 Oct,1030,2017,2017-10-30,UCAYALI,5
30 Oct,1030,2017,2017-10-30,ANCASH,13
30 Oct,1030,2017,2017-10-30,MOQUEGUA,5
30 Oct,1030,2017,2017-10-30,LORETO,4
30 Oct,1030,2017,2017-10-30,SAN MARTIN,10
30 Oct,1030,2017,2017-10-30,LAMBAYEQUE,22
30 Oct,1030,2017,2017-10-30,HUANCAVELICA,6
30 Oct,1030,2017,2017-10-30,PASCO,3
30 Oct,1030,2017,2017-10-30,CAJAMARCA,10
30 Oct,1030,2017,2017-10-30,PUNO,11
30 Oct,1030,2017,2017-10-30,TACNA,2
30 Oct,1030,2017,2017-10-30,SIN REGISTRO,1
30 Oct,1030,2017,2017-10-30,AMAZONAS,3
30 Oct,1030,2017,2017-10-30,AREQUIPA,13
30 Oct,1030,2017,2017-10-30,AYACUCHO,4
30 Oct,1030,2017,2017-10-30,CUSCO,9
30 Oct,1030,2017,2017-10-30,MADRE DE DIOS,1
30 Oct,1030,2017,2017-10-30,LIMA,103
30 Oct,1030,2017,2017-10-30,CALLAO,13
30 Oct,1030,2017,2017-10-30,PIURA,12
30 Oct,1030,2017,2017-10-30,APURIMAC,6
30 Oct,1030,2017,2017-10-30,JUNIN,22
30 Oct,1030,2017,2017-10-30,ICA,6
30 Oct,1030,2017,2017-10-30,HUANUCO,10
30 Oct,1030,2017,2017-10-30,LA LIBERTAD,24
30 Oct,1030,2018,2018-10-30,LAMBAYEQUE,12
30 Oct,1030,2018,2018-10-30,HUANCAVELICA,6
30 Oct,1030,2018,2018-10-30,AREQUIPA,14
30 Oct,1030,2018,2018-10-30,APURIMAC,3
30 Oct,1030,2018,2018-10-30,HUANUCO,18
30 Oct,1030,2018,2018-10-30,CALLAO,13
30 Oct,1030,2018,2018-10-30,LIMA,100
30 Oct,1030,2018,2018-10-30,PIURA,14
30 Oct,1030,2018,2018-10-30,UCAYALI,5
30 Oct,1030,2018,2018-10-30,JUNIN,16
30 Oct,1030,2018,2018-10-30,ICA,17
30 Oct,1030,2018,2018-10-30,SAN MARTIN,7
30 Oct,1030,2018,2018-10-30,ANCASH,17
30 Oct,1030,2018,2018-10-30,PUNO,19
30 Oct,1030,2018,2018-10-30,CUSCO,18
30 Oct,1030,2018,2018-10-30,MOQUEGUA,3
30 Oct,1030,2018,2018-10-30,AYACUCHO,7
30 Oct,1030,2018,2018-10-30,LA LIBERTAD,20
30 Oct,1030,2018,2018-10-30,LORETO,7
30 Oct,1030,2018,2018-10-30,AMAZONAS,1
30 Oct,1030,2018,2018-10-30,SIN REGISTRO,1
30 Oct,1030,2018,2018-10-30,CAJAMARCA,12
30 Oct,1030,2018,2018-10-30,MADRE DE DIOS,1
30 Oct,1030,2018,2018-10-30,TUMBES,5
30 Oct,1030,2018,2018-10-30,TACNA,6
30 Oct,1030,2019,2019-10-30,EXTRANJERO,1
30 Oct,1030,2019,2019-10-30,APURIMAC,8
30 Oct,1030,2019,2019-10-30,LIMA,112
30 Oct,1030,2019,2019-10-30,AYACUCHO,3
30 Oct,1030,2019,2019-10-30,AMAZONAS,3
30 Oct,1030,2019,2019-10-30,AREQUIPA,19
30 Oct,1030,2019,2019-10-30,CUSCO,17
30 Oct,1030,2019,2019-10-30,LORETO,8
30 Oct,1030,2019,2019-10-30,PASCO,3
30 Oct,1030,2019,2019-10-30,HUANCAVELICA,3
30 Oct,1030,2019,2019-10-30,MOQUEGUA,2
30 Oct,1030,2019,2019-10-30,CAJAMARCA,15
30 Oct,1030,2019,2019-10-30,MADRE DE DIOS,1
30 Oct,1030,2019,2019-10-30,TACNA,6
30 Oct,1030,2019,2019-10-30,LAMBAYEQUE,1
30 Oct,1030,2019,2019-10-30,LA LIBERTAD,15
30 Oct,1030,2019,2019-10-30,SAN MARTIN,8
30 Oct,1030,2019,2019-10-30,PUNO,14
30 Oct,1030,2019,2019-10-30,ANCASH,20
30 Oct,1030,2019,2019-10-30,HUANUCO,10
30 Oct,1030,2019,2019-10-30,ICA,8
30 Oct,1030,2019,2019-10-30,JUNIN,13
30 Oct,1030,2019,2019-10-30,UCAYALI,7
30 Oct,1030,2019,2019-10-30,CALLAO,10
30 Oct,1030,2019,2019-10-30,PIURA,14
30 Oct,1030,2020,2020-10-30,HUANCAVELICA,4
30 Oct,1030,2020,2020-10-30,MOQUEGUA,1
30 Oct,1030,2020,2020-10-30,UCAYALI,4
30 Oct,1030,2020,2020-10-30,LORETO,12
30 Oct,1030,2020,2020-10-30,CUSCO,20
30 Oct,1030,2020,2020-10-30,APURIMAC,7
30 Oct,1030,2020,2020-10-30,PASCO,1
30 Oct,1030,2020,2020-10-30,SAN MARTIN,7
30 Oct,1030,2020,2020-10-30,HUANUCO,7
30 Oct,1030,2020,2020-10-30,ICA,15
30 Oct,1030,2020,2020-10-30,PUNO,18
30 Oct,1030,2020,2020-10-30,JUNIN,22
30 Oct,1030,2020,2020-10-30,TUMBES,5
30 Oct,1030,2020,2020-10-30,LA LIBERTAD,23
30 Oct,1030,2020,2020-10-30,SIN REGISTRO,1
30 Oct,1030,2020,2020-10-30,ANCASH,20
30 Oct,1030,2020,2020-10-30,AREQUIPA,26
30 Oct,1030,2020,2020-10-30,LAMBAYEQUE,5
30 Oct,1030,2020,2020-10-30,CALLAO,17
30 Oct,1030,2020,2020-10-30,AYACUCHO,7
30 Oct,1030,2020,2020-10-30,LIMA,148
30 Oct,1030,2020,2020-10-30,PIURA,19
30 Oct,1030,2020,2020-10-30,MADRE DE DIOS,4
30 Oct,1030,2020,2020-10-30,AMAZONAS,3
30 Oct,1030,2020,2020-10-30,TACNA,5
30 Oct,1030,2020,2020-10-30,CAJAMARCA,8
30 Oct,1030,2021,2021-10-30,,
31 Oct,1031,2017,2017-10-31,AREQUIPA,8
31 Oct,1031,2017,2017-10-31,AMAZONAS,2
31 Oct,1031,2017,2017-10-31,LIMA,82
31 Oct,1031,2017,2017-10-31,APURIMAC,8
31 Oct,1031,2017,2017-10-31,PASCO,2
31 Oct,1031,2017,2017-10-31,LORETO,11
31 Oct,1031,2017,2017-10-31,ANCASH,16
31 Oct,1031,2017,2017-10-31,AYACUCHO,3
31 Oct,1031,2017,2017-10-31,CUSCO,16
31 Oct,1031,2017,2017-10-31,TACNA,4
31 Oct,1031,2017,2017-10-31,MOQUEGUA,2
31 Oct,1031,2017,2017-10-31,CAJAMARCA,9
31 Oct,1031,2017,2017-10-31,EXTRANJERO,2
31 Oct,1031,2017,2017-10-31,SAN MARTIN,9
31 Oct,1031,2017,2017-10-31,UCAYALI,4
31 Oct,1031,2017,2017-10-31,MADRE DE DIOS,1
31 Oct,1031,2017,2017-10-31,HUANUCO,8
31 Oct,1031,2017,2017-10-31,JUNIN,9
31 Oct,1031,2017,2017-10-31,TUMBES,4
31 Oct,1031,2017,2017-10-31,HUANCAVELICA,4
31 Oct,1031,2017,2017-10-31,LAMBAYEQUE,11
31 Oct,1031,2017,2017-10-31,PUNO,21
31 Oct,1031,2017,2017-10-31,LA LIBERTAD,19
31 Oct,1031,2017,2017-10-31,ICA,7
31 Oct,1031,2017,2017-10-31,CALLAO,17
31 Oct,1031,2017,2017-10-31,SIN REGISTRO,2
31 Oct,1031,2017,2017-10-31,PIURA,10
31 Oct,1031,2018,2018-10-31,CAJAMARCA,6
31 Oct,1031,2018,2018-10-31,AMAZONAS,3
31 Oct,1031,2018,2018-10-31,EXTRANJERO,3
31 Oct,1031,2018,2018-10-31,TACNA,4
31 Oct,1031,2018,2018-10-31,LA LIBERTAD,28
31 Oct,1031,2018,2018-10-31,LIMA,91
31 Oct,1031,2018,2018-10-31,SIN REGISTRO,1
31 Oct,1031,2018,2018-10-31,TUMBES,3
31 Oct,1031,2018,2018-10-31,ICA,13
31 Oct,1031,2018,2018-10-31,LORETO,6
31 Oct,1031,2018,2018-10-31,PIURA,21
31 Oct,1031,2018,2018-10-31,CALLAO,13
31 Oct,1031,2018,2018-10-31,SAN MARTIN,8
31 Oct,1031,2018,2018-10-31,PUNO,16
31 Oct,1031,2018,2018-10-31,JUNIN,18
31 Oct,1031,2018,2018-10-31,HUANUCO,11
31 Oct,1031,2018,2018-10-31,UCAYALI,2
31 Oct,1031,2018,2018-10-31,CUSCO,15
31 Oct,1031,2018,2018-10-31,ANCASH,12
31 Oct,1031,2018,2018-10-31,APURIMAC,2
31 Oct,1031,2018,2018-10-31,MOQUEGUA,2
31 Oct,1031,2018,2018-10-31,HUANCAVELICA,6
31 Oct,1031,2018,2018-10-31,AREQUIPA,13
31 Oct,1031,2018,2018-10-31,AYACUCHO,1
31 Oct,1031,2018,2018-10-31,LAMBAYEQUE,14
31 Oct,1031,2019,2019-10-31,CAJAMARCA,10
31 Oct,1031,2019,2019-10-31,MOQUEGUA,2
31 Oct,1031,2019,2019-10-31,MADRE DE DIOS,1
31 Oct,1031,2019,2019-10-31,TACNA,2
31 Oct,1031,2019,2019-10-31,SIN REGISTRO,3
31 Oct,1031,2019,2019-10-31,HUANCAVELICA,9
31 Oct,1031,2019,2019-10-31,LAMBAYEQUE,1
31 Oct,1031,2019,2019-10-31,AREQUIPA,21
31 Oct,1031,2019,2019-10-31,AMAZONAS,3
31 Oct,1031,2019,2019-10-31,ANCASH,15
31 Oct,1031,2019,2019-10-31,CUSCO,16
31 Oct,1031,2019,2019-10-31,PIURA,20
31 Oct,1031,2019,2019-10-31,LIMA,100
31 Oct,1031,2019,2019-10-31,APURIMAC,9
31 Oct,1031,2019,2019-10-31,CALLAO,9
31 Oct,1031,2019,2019-10-31,UCAYALI,6
31 Oct,1031,2019,2019-10-31,LORETO,4
31 Oct,1031,2019,2019-10-31,PASCO,3
31 Oct,1031,2019,2019-10-31,LA LIBERTAD,28
31 Oct,1031,2019,2019-10-31,SAN MARTIN,5
31 Oct,1031,2019,2019-10-31,PUNO,11
31 Oct,1031,2019,2019-10-31,JUNIN,15
31 Oct,1031,2019,2019-10-31,TUMBES,4
31 Oct,1031,2019,2019-10-31,HUANUCO,4
31 Oct,1031,2019,2019-10-31,ICA,11
31 Oct,1031,2020,2020-10-31,AREQUIPA,28
31 Oct,1031,2020,2020-10-31,CALLAO,15
31 Oct,1031,2020,2020-10-31,AMAZONAS,1
31 Oct,1031,2020,2020-10-31,LA LIBERTAD,22
31 Oct,1031,2020,2020-10-31,AYACUCHO,7
31 Oct,1031,2020,2020-10-31,PIURA,20
31 Oct,1031,2020,2020-10-31,LIMA,145
31 Oct,1031,2020,2020-10-31,MADRE DE DIOS,1
31 Oct,1031,2020,2020-10-31,TACNA,1
31 Oct,1031,2020,2020-10-31,PUNO,23
31 Oct,1031,2020,2020-10-31,CAJAMARCA,16
31 Oct,1031,2020,2020-10-31,MOQUEGUA,1
31 Oct,1031,2020,2020-10-31,PASCO,2
31 Oct,1031,2020,2020-10-31,LAMBAYEQUE,5
31 Oct,1031,2020,2020-10-31,LORETO,7
31 Oct,1031,2020,2020-10-31,HUANCAVELICA,4
31 Oct,1031,2020,2020-10-31,SAN MARTIN,9
31 Oct,1031,2020,2020-10-31,UCAYALI,10
31 Oct,1031,2020,2020-10-31,TUMBES,3
31 Oct,1031,2020,2020-10-31,CUSCO,11
31 Oct,1031,2020,2020-10-31,ANCASH,18
31 Oct,1031,2020,2020-10-31,JUNIN,23
31 Oct,1031,2020,2020-10-31,HUANUCO,4
31 Oct,1031,2020,2020-10-31,ICA,15
31 Oct,1031,2020,2020-10-31,APURIMAC,7
31 Oct,1031,2021,2021-10-31,,
01 Nov,1101,2017,2017-11-01,EXTRANJERO,3
01 Nov,1101,2017,2017-11-01,TACNA,3
01 Nov,1101,2017,2017-11-01,SAN MARTIN,4
01 Nov,1101,2017,2017-11-01,HUANCAVELICA,6
01 Nov,1101,2017,2017-11-01,UCAYALI,4
01 Nov,1101,2017,2017-11-01,AREQUIPA,16
01 Nov,1101,2017,2017-11-01,LAMBAYEQUE,13
01 Nov,1101,2017,2017-11-01,MOQUEGUA,1
01 Nov,1101,2017,2017-11-01,AYACUCHO,5
01 Nov,1101,2017,2017-11-01,LIMA,89
01 Nov,1101,2017,2017-11-01,AMAZONAS,2
01 Nov,1101,2017,2017-11-01,ANCASH,12
01 Nov,1101,2017,2017-11-01,APURIMAC,4
01 Nov,1101,2017,2017-11-01,ICA,7
01 Nov,1101,2017,2017-11-01,PIURA,6
01 Nov,1101,2017,2017-11-01,CALLAO,16
01 Nov,1101,2017,2017-11-01,CUSCO,11
01 Nov,1101,2017,2017-11-01,PUNO,12
01 Nov,1101,2017,2017-11-01,PASCO,2
01 Nov,1101,2017,2017-11-01,LA LIBERTAD,22
01 Nov,1101,2017,2017-11-01,TUMBES,1
01 Nov,1101,2017,2017-11-01,HUANUCO,8
01 Nov,1101,2017,2017-11-01,JUNIN,12
01 Nov,1101,2017,2017-11-01,CAJAMARCA,7
01 Nov,1101,2017,2017-11-01,LORETO,9
01 Nov,1101,2018,2018-11-01,CAJAMARCA,10
01 Nov,1101,2018,2018-11-01,MOQUEGUA,1
01 Nov,1101,2018,2018-11-01,LAMBAYEQUE,3
01 Nov,1101,2018,2018-11-01,PUNO,13
01 Nov,1101,2018,2018-11-01,LORETO,2
01 Nov,1101,2018,2018-11-01,TUMBES,2
01 Nov,1101,2018,2018-11-01,SAN MARTIN,10
01 Nov,1101,2018,2018-11-01,PASCO,1
01 Nov,1101,2018,2018-11-01,UCAYALI,7
01 Nov,1101,2018,2018-11-01,ANCASH,10
01 Nov,1101,2018,2018-11-01,CUSCO,22
01 Nov,1101,2018,2018-11-01,JUNIN,17
01 Nov,1101,2018,2018-11-01,ICA,8
01 Nov,1101,2018,2018-11-01,HUANCAVELICA,5
01 Nov,1101,2018,2018-11-01,APURIMAC,3
01 Nov,1101,2018,2018-11-01,LA LIBERTAD,22
01 Nov,1101,2018,2018-11-01,AREQUIPA,13
01 Nov,1101,2018,2018-11-01,AYACUCHO,9
01 Nov,1101,2018,2018-11-01,HUANUCO,8
01 Nov,1101,2018,2018-11-01,AMAZONAS,1
01 Nov,1101,2018,2018-11-01,CALLAO,16
01 Nov,1101,2018,2018-11-01,PIURA,22
01 Nov,1101,2018,2018-11-01,TACNA,3
01 Nov,1101,2018,2018-11-01,LIMA,99
01 Nov,1101,2019,2019-11-01,PASCO,1
01 Nov,1101,2019,2019-11-01,LA LIBERTAD,29
01 Nov,1101,2019,2019-11-01,TACNA,2
01 Nov,1101,2019,2019-11-01,CALLAO,12
01 Nov,1101,2019,2019-11-01,ANCASH,15
01 Nov,1101,2019,2019-11-01,PIURA,15
01 Nov,1101,2019,2019-11-01,CUSCO,11
01 Nov,1101,2019,2019-11-01,UCAYALI,4
01 Nov,1101,2019,2019-11-01,JUNIN,16
01 Nov,1101,2019,2019-11-01,AMAZONAS,4
01 Nov,1101,2019,2019-11-01,HUANUCO,9
01 Nov,1101,2019,2019-11-01,LIMA,109
01 Nov,1101,2019,2019-11-01,APURIMAC,7
01 Nov,1101,2019,2019-11-01,ICA,14
01 Nov,1101,2019,2019-11-01,AREQUIPA,24
01 Nov,1101,2019,2019-11-01,LORETO,5
01 Nov,1101,2019,2019-11-01,SAN MARTIN,7
01 Nov,1101,2019,2019-11-01,PUNO,14
01 Nov,1101,2019,2019-11-01,TUMBES,4
01 Nov,1101,2019,2019-11-01,CAJAMARCA,12
01 Nov,1101,2019,2019-11-01,MADRE DE DIOS,2
01 Nov,1101,2019,2019-11-01,LAMBAYEQUE,1
01 Nov,1101,2019,2019-11-01,MOQUEGUA,2
01 Nov,1101,2019,2019-11-01,HUANCAVELICA,5
01 Nov,1101,2019,2019-11-01,AYACUCHO,11
01 Nov,1101,2020,2020-11-01,PASCO,2
01 Nov,1101,2020,2020-11-01,LORETO,11
01 Nov,1101,2020,2020-11-01,HUANCAVELICA,10
01 Nov,1101,2020,2020-11-01,CAJAMARCA,8
01 Nov,1101,2020,2020-11-01,LAMBAYEQUE,9
01 Nov,1101,2020,2020-11-01,TACNA,2
01 Nov,1101,2020,2020-11-01,MADRE DE DIOS,5
01 Nov,1101,2020,2020-11-01,MOQUEGUA,3
01 Nov,1101,2020,2020-11-01,LA LIBERTAD,17
01 Nov,1101,2020,2020-11-01,TUMBES,1
01 Nov,1101,2020,2020-11-01,ANCASH,17
01 Nov,1101,2020,2020-11-01,SAN MARTIN,15
01 Nov,1101,2020,2020-11-01,PUNO,24
01 Nov,1101,2020,2020-11-01,HUANUCO,10
01 Nov,1101,2020,2020-11-01,ICA,19
01 Nov,1101,2020,2020-11-01,UCAYALI,5
01 Nov,1101,2020,2020-11-01,JUNIN,19
01 Nov,1101,2020,2020-11-01,CALLAO,18
01 Nov,1101,2020,2020-11-01,AMAZONAS,2
01 Nov,1101,2020,2020-11-01,AREQUIPA,16
01 Nov,1101,2020,2020-11-01,CUSCO,26
01 Nov,1101,2020,2020-11-01,APURIMAC,11
01 Nov,1101,2020,2020-11-01,LIMA,148
01 Nov,1101,2020,2020-11-01,AYACUCHO,2
01 Nov,1101,2020,2020-11-01,PIURA,26
01 Nov,1101,2021,2021-11-01,,
02 Nov,1102,2017,2017-11-02,TACNA,5
02 Nov,1102,2017,2017-11-02,ANCASH,17
02 Nov,1102,2017,2017-11-02,HUANUCO,10
02 Nov,1102,2017,2017-11-02,LIMA,62
02 Nov,1102,2017,2017-11-02,CALLAO,16
02 Nov,1102,2017,2017-11-02,PIURA,14
02 Nov,1102,2017,2017-11-02,ICA,10
02 Nov,1102,2017,2017-11-02,JUNIN,17
02 Nov,1102,2017,2017-11-02,APURIMAC,5
02 Nov,1102,2017,2017-11-02,AREQUIPA,16
02 Nov,1102,2017,2017-11-02,AYACUCHO,2
02 Nov,1102,2017,2017-11-02,PUNO,9
02 Nov,1102,2017,2017-11-02,AMAZONAS,3
02 Nov,1102,2017,2017-11-02,PASCO,1
02 Nov,1102,2017,2017-11-02,TUMBES,2
02 Nov,1102,2017,2017-11-02,LORETO,7
02 Nov,1102,2017,2017-11-02,CAJAMARCA,8
02 Nov,1102,2017,2017-11-02,LA LIBERTAD,15
02 Nov,1102,2017,2017-11-02,MADRE DE DIOS,2
02 Nov,1102,2017,2017-11-02,CUSCO,20
02 Nov,1102,2017,2017-11-02,HUANCAVELICA,6
02 Nov,1102,2017,2017-11-02,MOQUEGUA,2
