NFECHA,IDX,TheYear,TheDate,CANT,DEPARTAMENTO
15 Jun,615,2018,2018-06-15,10,CAJAMARCA
15 Jun,615,2018,2018-06-15,18,CALLAO
15 Jun,615,2018,2018-06-15,20,CUSCO
15 Jun,615,2018,2018-06-15,0,EXTRANJERO
15 Jun,615,2018,2018-06-15,6,HUANCAVELICA
15 Jun,615,2018,2018-06-15,12,HUANUCO
15 Jun,615,2018,2018-06-15,8,ICA
15 Jun,615,2018,2018-06-15,13,JUNIN
15 Jun,615,2018,2018-06-15,18,LA LIBERTAD
15 Jun,615,2018,2018-06-15,2,LAMBAYEQUE
15 Jun,615,2018,2018-06-15,104,LIMA
15 Jun,615,2018,2018-06-15,5,LORETO
15 Jun,615,2018,2018-06-15,1,MADRE DE DIOS
15 Jun,615,2018,2018-06-15,1,MOQUEGUA
15 Jun,615,2018,2018-06-15,1,PASCO
15 Jun,615,2018,2018-06-15,24,PIURA
15 Jun,615,2018,2018-06-15,15,PUNO
15 Jun,615,2018,2018-06-15,7,SAN MARTIN
15 Jun,615,2018,2018-06-15,2,SIN REGISTRO
15 Jun,615,2018,2018-06-15,2,TACNA
15 Jun,615,2018,2018-06-15,0,TUMBES
15 Jun,615,2018,2018-06-15,4,UCAYALI
16 Jun,616,2018,2018-06-16,3,AMAZONAS
16 Jun,616,2018,2018-06-16,14,ANCASH
16 Jun,616,2018,2018-06-16,5,APURIMAC
16 Jun,616,2018,2018-06-16,8,AREQUIPA
16 Jun,616,2018,2018-06-16,8,AYACUCHO
16 Jun,616,2018,2018-06-16,15,CAJAMARCA
16 Jun,616,2018,2018-06-16,13,CALLAO
16 Jun,616,2018,2018-06-16,25,CUSCO
16 Jun,616,2018,2018-06-16,0,EXTRANJERO
16 Jun,616,2018,2018-06-16,5,HUANCAVELICA
16 Jun,616,2018,2018-06-16,8,HUANUCO
16 Jun,616,2018,2018-06-16,15,ICA
16 Jun,616,2018,2018-06-16,14,JUNIN
16 Jun,616,2018,2018-06-16,27,LA LIBERTAD
16 Jun,616,2018,2018-06-16,9,LAMBAYEQUE
16 Jun,616,2018,2018-06-16,92,LIMA
16 Jun,616,2018,2018-06-16,12,LORETO
16 Jun,616,2018,2018-06-16,1,MADRE DE DIOS
16 Jun,616,2018,2018-06-16,0,MOQUEGUA
16 Jun,616,2018,2018-06-16,1,PASCO
16 Jun,616,2018,2018-06-16,14,PIURA
16 Jun,616,2018,2018-06-16,19,PUNO
16 Jun,616,2018,2018-06-16,12,SAN MARTIN
16 Jun,616,2018,2018-06-16,1,SIN REGISTRO
16 Jun,616,2018,2018-06-16,10,TACNA
16 Jun,616,2018,2018-06-16,3,TUMBES
16 Jun,616,2018,2018-06-16,5,UCAYALI
17 Jun,617,2018,2018-06-17,4,AMAZONAS
17 Jun,617,2018,2018-06-17,20,ANCASH
17 Jun,617,2018,2018-06-17,5,APURIMAC
17 Jun,617,2018,2018-06-17,21,AREQUIPA
17 Jun,617,2018,2018-06-17,7,AYACUCHO
17 Jun,617,2018,2018-06-17,9,CAJAMARCA
17 Jun,617,2018,2018-06-17,14,CALLAO
17 Jun,617,2018,2018-06-17,17,CUSCO
17 Jun,617,2018,2018-06-17,0,EXTRANJERO
17 Jun,617,2018,2018-06-17,9,HUANCAVELICA
17 Jun,617,2018,2018-06-17,5,HUANUCO
17 Jun,617,2018,2018-06-17,13,ICA
17 Jun,617,2018,2018-06-17,21,JUNIN
17 Jun,617,2018,2018-06-17,21,LA LIBERTAD
17 Jun,617,2018,2018-06-17,9,LAMBAYEQUE
17 Jun,617,2018,2018-06-17,120,LIMA
17 Jun,617,2018,2018-06-17,4,LORETO
17 Jun,617,2018,2018-06-17,1,MADRE DE DIOS
17 Jun,617,2018,2018-06-17,3,MOQUEGUA
17 Jun,617,2018,2018-06-17,2,PASCO
17 Jun,617,2018,2018-06-17,14,PIURA
17 Jun,617,2018,2018-06-17,19,PUNO
17 Jun,617,2018,2018-06-17,10,SAN MARTIN
17 Jun,617,2018,2018-06-17,1,SIN REGISTRO
17 Jun,617,2018,2018-06-17,7,TACNA
17 Jun,617,2018,2018-06-17,1,TUMBES
17 Jun,617,2018,2018-06-17,5,UCAYALI
18 Jun,618,2018,2018-06-18,2,AMAZONAS
18 Jun,618,2018,2018-06-18,20,ANCASH
18 Jun,618,2018,2018-06-18,5,APURIMAC
18 Jun,618,2018,2018-06-18,23,AREQUIPA
18 Jun,618,2018,2018-06-18,4,AYACUCHO
18 Jun,618,2018,2018-06-18,14,CAJAMARCA
18 Jun,618,2018,2018-06-18,16,CALLAO
18 Jun,618,2018,2018-06-18,12,CUSCO
18 Jun,618,2018,2018-06-18,4,EXTRANJERO
18 Jun,618,2018,2018-06-18,2,HUANCAVELICA
18 Jun,618,2018,2018-06-18,4,HUANUCO
18 Jun,618,2018,2018-06-18,19,ICA
18 Jun,618,2018,2018-06-18,21,JUNIN
18 Jun,618,2018,2018-06-18,22,LA LIBERTAD
18 Jun,618,2018,2018-06-18,15,LAMBAYEQUE
18 Jun,618,2018,2018-06-18,113,LIMA
18 Jun,618,2018,2018-06-18,7,LORETO
18 Jun,618,2018,2018-06-18,3,MADRE DE DIOS
18 Jun,618,2018,2018-06-18,2,MOQUEGUA
18 Jun,618,2018,2018-06-18,3,PASCO
18 Jun,618,2018,2018-06-18,21,PIURA
18 Jun,618,2018,2018-06-18,15,PUNO
18 Jun,618,2018,2018-06-18,6,SAN MARTIN
18 Jun,618,2018,2018-06-18,0,SIN REGISTRO
18 Jun,618,2018,2018-06-18,3,TACNA
18 Jun,618,2018,2018-06-18,1,TUMBES
18 Jun,618,2018,2018-06-18,6,UCAYALI
19 Jun,619,2018,2018-06-19,6,AMAZONAS
19 Jun,619,2018,2018-06-19,22,ANCASH
19 Jun,619,2018,2018-06-19,9,APURIMAC
19 Jun,619,2018,2018-06-19,18,AREQUIPA
19 Jun,619,2018,2018-06-19,6,AYACUCHO
19 Jun,619,2018,2018-06-19,11,CAJAMARCA
19 Jun,619,2018,2018-06-19,18,CALLAO
19 Jun,619,2018,2018-06-19,18,CUSCO
19 Jun,619,2018,2018-06-19,0,EXTRANJERO
19 Jun,619,2018,2018-06-19,7,HUANCAVELICA
19 Jun,619,2018,2018-06-19,9,HUANUCO
19 Jun,619,2018,2018-06-19,15,ICA
19 Jun,619,2018,2018-06-19,18,JUNIN
19 Jun,619,2018,2018-06-19,23,LA LIBERTAD
19 Jun,619,2018,2018-06-19,9,LAMBAYEQUE
19 Jun,619,2018,2018-06-19,96,LIMA
19 Jun,619,2018,2018-06-19,5,LORETO
19 Jun,619,2018,2018-06-19,0,MADRE DE DIOS
19 Jun,619,2018,2018-06-19,1,MOQUEGUA
19 Jun,619,2018,2018-06-19,3,PASCO
19 Jun,619,2018,2018-06-19,26,PIURA
19 Jun,619,2018,2018-06-19,13,PUNO
19 Jun,619,2018,2018-06-19,9,SAN MARTIN
19 Jun,619,2018,2018-06-19,1,SIN REGISTRO
19 Jun,619,2018,2018-06-19,2,TACNA
19 Jun,619,2018,2018-06-19,1,TUMBES
19 Jun,619,2018,2018-06-19,3,UCAYALI
20 Jun,620,2018,2018-06-20,2,AMAZONAS
20 Jun,620,2018,2018-06-20,16,ANCASH
20 Jun,620,2018,2018-06-20,8,APURIMAC
20 Jun,620,2018,2018-06-20,18,AREQUIPA
20 Jun,620,2018,2018-06-20,8,AYACUCHO
20 Jun,620,2018,2018-06-20,16,CAJAMARCA
20 Jun,620,2018,2018-06-20,15,CALLAO
20 Jun,620,2018,2018-06-20,16,CUSCO
20 Jun,620,2018,2018-06-20,0,EXTRANJERO
20 Jun,620,2018,2018-06-20,5,HUANCAVELICA
20 Jun,620,2018,2018-06-20,9,HUANUCO
20 Jun,620,2018,2018-06-20,15,ICA
20 Jun,620,2018,2018-06-20,16,JUNIN
20 Jun,620,2018,2018-06-20,30,LA LIBERTAD
20 Jun,620,2018,2018-06-20,9,LAMBAYEQUE
20 Jun,620,2018,2018-06-20,96,LIMA
20 Jun,620,2018,2018-06-20,8,LORETO
20 Jun,620,2018,2018-06-20,3,MADRE DE DIOS
20 Jun,620,2018,2018-06-20,2,MOQUEGUA
20 Jun,620,2018,2018-06-20,2,PASCO
20 Jun,620,2018,2018-06-20,20,PIURA
20 Jun,620,2018,2018-06-20,19,PUNO
20 Jun,620,2018,2018-06-20,14,SAN MARTIN
20 Jun,620,2018,2018-06-20,0,SIN REGISTRO
20 Jun,620,2018,2018-06-20,3,TACNA
20 Jun,620,2018,2018-06-20,3,TUMBES
20 Jun,620,2018,2018-06-20,5,UCAYALI
21 Jun,621,2018,2018-06-21,3,AMAZONAS
21 Jun,621,2018,2018-06-21,11,ANCASH
21 Jun,621,2018,2018-06-21,11,APURIMAC
21 Jun,621,2018,2018-06-21,22,AREQUIPA
21 Jun,621,2018,2018-06-21,8,AYACUCHO
21 Jun,621,2018,2018-06-21,14,CAJAMARCA
21 Jun,621,2018,2018-06-21,19,CALLAO
21 Jun,621,2018,2018-06-21,16,CUSCO
21 Jun,621,2018,2018-06-21,0,EXTRANJERO
21 Jun,621,2018,2018-06-21,7,HUANCAVELICA
21 Jun,621,2018,2018-06-21,10,HUANUCO
21 Jun,621,2018,2018-06-21,12,ICA
21 Jun,621,2018,2018-06-21,12,JUNIN
21 Jun,621,2018,2018-06-21,29,LA LIBERTAD
21 Jun,621,2018,2018-06-21,10,LAMBAYEQUE
21 Jun,621,2018,2018-06-21,126,LIMA
21 Jun,621,2018,2018-06-21,7,LORETO
21 Jun,621,2018,2018-06-21,0,MADRE DE DIOS
21 Jun,621,2018,2018-06-21,3,MOQUEGUA
21 Jun,621,2018,2018-06-21,2,PASCO
21 Jun,621,2018,2018-06-21,26,PIURA
21 Jun,621,2018,2018-06-21,21,PUNO
21 Jun,621,2018,2018-06-21,16,SAN MARTIN
21 Jun,621,2018,2018-06-21,1,SIN REGISTRO
21 Jun,621,2018,2018-06-21,8,TACNA
21 Jun,621,2018,2018-06-21,3,TUMBES
21 Jun,621,2018,2018-06-21,4,UCAYALI
22 Jun,622,2018,2018-06-22,2,AMAZONAS
22 Jun,622,2018,2018-06-22,20,ANCASH
22 Jun,622,2018,2018-06-22,2,APURIMAC
22 Jun,622,2018,2018-06-22,20,AREQUIPA
22 Jun,622,2018,2018-06-22,7,AYACUCHO
22 Jun,622,2018,2018-06-22,12,CAJAMARCA
22 Jun,622,2018,2018-06-22,13,CALLAO
22 Jun,622,2018,2018-06-22,19,CUSCO
22 Jun,622,2018,2018-06-22,0,EXTRANJERO
22 Jun,622,2018,2018-06-22,9,HUANCAVELICA
22 Jun,622,2018,2018-06-22,8,HUANUCO
22 Jun,622,2018,2018-06-22,15,ICA
22 Jun,622,2018,2018-06-22,23,JUNIN
22 Jun,622,2018,2018-06-22,19,LA LIBERTAD
22 Jun,622,2018,2018-06-22,9,LAMBAYEQUE
22 Jun,622,2018,2018-06-22,95,LIMA
22 Jun,622,2018,2018-06-22,10,LORETO
22 Jun,622,2018,2018-06-22,0,MADRE DE DIOS
22 Jun,622,2018,2018-06-22,1,MOQUEGUA
22 Jun,622,2018,2018-06-22,5,PASCO
22 Jun,622,2018,2018-06-22,17,PIURA
22 Jun,622,2018,2018-06-22,14,PUNO
22 Jun,622,2018,2018-06-22,8,SAN MARTIN
22 Jun,622,2018,2018-06-22,1,SIN REGISTRO
22 Jun,622,2018,2018-06-22,5,TACNA
22 Jun,622,2018,2018-06-22,1,TUMBES
22 Jun,622,2018,2018-06-22,4,UCAYALI
23 Jun,623,2018,2018-06-23,4,AMAZONAS
23 Jun,623,2018,2018-06-23,12,ANCASH
23 Jun,623,2018,2018-06-23,6,APURIMAC
23 Jun,623,2018,2018-06-23,16,AREQUIPA
23 Jun,623,2018,2018-06-23,4,AYACUCHO
23 Jun,623,2018,2018-06-23,16,CAJAMARCA
23 Jun,623,2018,2018-06-23,12,CALLAO
23 Jun,623,2018,2018-06-23,17,CUSCO
23 Jun,623,2018,2018-06-23,2,EXTRANJERO
23 Jun,623,2018,2018-06-23,8,HUANCAVELICA
23 Jun,623,2018,2018-06-23,7,HUANUCO
23 Jun,623,2018,2018-06-23,12,ICA
23 Jun,623,2018,2018-06-23,18,JUNIN
23 Jun,623,2018,2018-06-23,22,LA LIBERTAD
23 Jun,623,2018,2018-06-23,5,LAMBAYEQUE
23 Jun,623,2018,2018-06-23,118,LIMA
23 Jun,623,2018,2018-06-23,4,LORETO
23 Jun,623,2018,2018-06-23,2,MADRE DE DIOS
23 Jun,623,2018,2018-06-23,2,MOQUEGUA
23 Jun,623,2018,2018-06-23,2,PASCO
23 Jun,623,2018,2018-06-23,19,PIURA
23 Jun,623,2018,2018-06-23,16,PUNO
23 Jun,623,2018,2018-06-23,10,SAN MARTIN
23 Jun,623,2018,2018-06-23,0,SIN REGISTRO
23 Jun,623,2018,2018-06-23,0,TACNA
23 Jun,623,2018,2018-06-23,3,TUMBES
23 Jun,623,2018,2018-06-23,4,UCAYALI
24 Jun,624,2018,2018-06-24,2,AMAZONAS
24 Jun,624,2018,2018-06-24,15,ANCASH
24 Jun,624,2018,2018-06-24,4,APURIMAC
24 Jun,624,2018,2018-06-24,16,AREQUIPA
24 Jun,624,2018,2018-06-24,7,AYACUCHO
24 Jun,624,2018,2018-06-24,13,CAJAMARCA
24 Jun,624,2018,2018-06-24,12,CALLAO
24 Jun,624,2018,2018-06-24,21,CUSCO
24 Jun,624,2018,2018-06-24,1,EXTRANJERO
24 Jun,624,2018,2018-06-24,6,HUANCAVELICA
24 Jun,624,2018,2018-06-24,10,HUANUCO
24 Jun,624,2018,2018-06-24,11,ICA
24 Jun,624,2018,2018-06-24,16,JUNIN
24 Jun,624,2018,2018-06-24,25,LA LIBERTAD
24 Jun,624,2018,2018-06-24,9,LAMBAYEQUE
24 Jun,624,2018,2018-06-24,113,LIMA
24 Jun,624,2018,2018-06-24,4,LORETO
24 Jun,624,2018,2018-06-24,1,MADRE DE DIOS
24 Jun,624,2018,2018-06-24,1,MOQUEGUA
24 Jun,624,2018,2018-06-24,2,PASCO
24 Jun,624,2018,2018-06-24,22,PIURA
24 Jun,624,2018,2018-06-24,12,PUNO
24 Jun,624,2018,2018-06-24,11,SAN MARTIN
24 Jun,624,2018,2018-06-24,2,SIN REGISTRO
24 Jun,624,2018,2018-06-24,2,TACNA
24 Jun,624,2018,2018-06-24,2,TUMBES
24 Jun,624,2018,2018-06-24,5,UCAYALI
25 Jun,625,2018,2018-06-25,1,AMAZONAS
25 Jun,625,2018,2018-06-25,20,ANCASH
25 Jun,625,2018,2018-06-25,2,APURIMAC
25 Jun,625,2018,2018-06-25,21,AREQUIPA
25 Jun,625,2018,2018-06-25,3,AYACUCHO
25 Jun,625,2018,2018-06-25,12,CAJAMARCA
25 Jun,625,2018,2018-06-25,10,CALLAO
25 Jun,625,2018,2018-06-25,25,CUSCO
25 Jun,625,2018,2018-06-25,2,EXTRANJERO
25 Jun,625,2018,2018-06-25,6,HUANCAVELICA
25 Jun,625,2018,2018-06-25,14,HUANUCO
25 Jun,625,2018,2018-06-25,9,ICA
25 Jun,625,2018,2018-06-25,15,JUNIN
25 Jun,625,2018,2018-06-25,18,LA LIBERTAD
25 Jun,625,2018,2018-06-25,6,LAMBAYEQUE
25 Jun,625,2018,2018-06-25,110,LIMA
25 Jun,625,2018,2018-06-25,4,LORETO
25 Jun,625,2018,2018-06-25,2,MADRE DE DIOS
25 Jun,625,2018,2018-06-25,4,MOQUEGUA
25 Jun,625,2018,2018-06-25,4,PASCO
25 Jun,625,2018,2018-06-25,16,PIURA
25 Jun,625,2018,2018-06-25,17,PUNO
25 Jun,625,2018,2018-06-25,4,SAN MARTIN
25 Jun,625,2018,2018-06-25,2,SIN REGISTRO
25 Jun,625,2018,2018-06-25,5,TACNA
25 Jun,625,2018,2018-06-25,1,TUMBES
25 Jun,625,2018,2018-06-25,7,UCAYALI
26 Jun,626,2018,2018-06-26,2,AMAZONAS
26 Jun,626,2018,2018-06-26,17,ANCASH
26 Jun,626,2018,2018-06-26,3,APURIMAC
26 Jun,626,2018,2018-06-26,23,AREQUIPA
26 Jun,626,2018,2018-06-26,6,AYACUCHO
26 Jun,626,2018,2018-06-26,18,CAJAMARCA
26 Jun,626,2018,2018-06-26,10,CALLAO
26 Jun,626,2018,2018-06-26,19,CUSCO
26 Jun,626,2018,2018-06-26,0,EXTRANJERO
26 Jun,626,2018,2018-06-26,13,HUANCAVELICA
26 Jun,626,2018,2018-06-26,13,HUANUCO
26 Jun,626,2018,2018-06-26,13,ICA
26 Jun,626,2018,2018-06-26,20,JUNIN
26 Jun,626,2018,2018-06-26,18,LA LIBERTAD
26 Jun,626,2018,2018-06-26,10,LAMBAYEQUE
26 Jun,626,2018,2018-06-26,111,LIMA
26 Jun,626,2018,2018-06-26,7,LORETO
26 Jun,626,2018,2018-06-26,0,MADRE DE DIOS
26 Jun,626,2018,2018-06-26,6,MOQUEGUA
26 Jun,626,2018,2018-06-26,3,PASCO
26 Jun,626,2018,2018-06-26,13,PIURA
26 Jun,626,2018,2018-06-26,10,PUNO
26 Jun,626,2018,2018-06-26,12,SAN MARTIN
26 Jun,626,2018,2018-06-26,3,SIN REGISTRO
26 Jun,626,2018,2018-06-26,5,TACNA
26 Jun,626,2018,2018-06-26,1,TUMBES
26 Jun,626,2018,2018-06-26,5,UCAYALI
27 Jun,627,2018,2018-06-27,2,AMAZONAS
27 Jun,627,2018,2018-06-27,15,ANCASH
27 Jun,627,2018,2018-06-27,4,APURIMAC
27 Jun,627,2018,2018-06-27,22,AREQUIPA
27 Jun,627,2018,2018-06-27,6,AYACUCHO
27 Jun,627,2018,2018-06-27,12,CAJAMARCA
27 Jun,627,2018,2018-06-27,17,CALLAO
27 Jun,627,2018,2018-06-27,18,CUSCO
27 Jun,627,2018,2018-06-27,0,EXTRANJERO
27 Jun,627,2018,2018-06-27,2,HUANCAVELICA
27 Jun,627,2018,2018-06-27,12,HUANUCO
27 Jun,627,2018,2018-06-27,18,ICA
27 Jun,627,2018,2018-06-27,17,JUNIN
27 Jun,627,2018,2018-06-27,24,LA LIBERTAD
27 Jun,627,2018,2018-06-27,11,LAMBAYEQUE
27 Jun,627,2018,2018-06-27,112,LIMA
27 Jun,627,2018,2018-06-27,3,LORETO
27 Jun,627,2018,2018-06-27,1,MADRE DE DIOS
27 Jun,627,2018,2018-06-27,2,MOQUEGUA
27 Jun,627,2018,2018-06-27,4,PASCO
27 Jun,627,2018,2018-06-27,17,PIURA
27 Jun,627,2018,2018-06-27,20,PUNO
27 Jun,627,2018,2018-06-27,4,SAN MARTIN
27 Jun,627,2018,2018-06-27,0,SIN REGISTRO
27 Jun,627,2018,2018-06-27,2,TACNA
27 Jun,627,2018,2018-06-27,1,TUMBES
27 Jun,627,2018,2018-06-27,4,UCAYALI
28 Jun,628,2018,2018-06-28,2,AMAZONAS
28 Jun,628,2018,2018-06-28,11,ANCASH
28 Jun,628,2018,2018-06-28,3,APURIMAC
28 Jun,628,2018,2018-06-28,14,AREQUIPA
28 Jun,628,2018,2018-06-28,2,AYACUCHO
28 Jun,628,2018,2018-06-28,9,CAJAMARCA
28 Jun,628,2018,2018-06-28,12,CALLAO
28 Jun,628,2018,2018-06-28,18,CUSCO
28 Jun,628,2018,2018-06-28,0,EXTRANJERO
28 Jun,628,2018,2018-06-28,10,HUANCAVELICA
28 Jun,628,2018,2018-06-28,7,HUANUCO
28 Jun,628,2018,2018-06-28,15,ICA
28 Jun,628,2018,2018-06-28,15,JUNIN
28 Jun,628,2018,2018-06-28,27,LA LIBERTAD
28 Jun,628,2018,2018-06-28,12,LAMBAYEQUE
28 Jun,628,2018,2018-06-28,117,LIMA
28 Jun,628,2018,2018-06-28,8,LORETO
28 Jun,628,2018,2018-06-28,2,MADRE DE DIOS
28 Jun,628,2018,2018-06-28,2,MOQUEGUA
28 Jun,628,2018,2018-06-28,3,PASCO
28 Jun,628,2018,2018-06-28,18,PIURA
28 Jun,628,2018,2018-06-28,15,PUNO
28 Jun,628,2018,2018-06-28,9,SAN MARTIN
28 Jun,628,2018,2018-06-28,2,SIN REGISTRO
28 Jun,628,2018,2018-06-28,9,TACNA
28 Jun,628,2018,2018-06-28,2,TUMBES
28 Jun,628,2018,2018-06-28,5,UCAYALI
29 Jun,629,2018,2018-06-29,2,AMAZONAS
29 Jun,629,2018,2018-06-29,17,ANCASH
29 Jun,629,2018,2018-06-29,2,APURIMAC
29 Jun,629,2018,2018-06-29,18,AREQUIPA
29 Jun,629,2018,2018-06-29,6,AYACUCHO
29 Jun,629,2018,2018-06-29,6,CAJAMARCA
29 Jun,629,2018,2018-06-29,11,CALLAO
29 Jun,629,2018,2018-06-29,25,CUSCO
29 Jun,629,2018,2018-06-29,0,EXTRANJERO
29 Jun,629,2018,2018-06-29,7,HUANCAVELICA
29 Jun,629,2018,2018-06-29,7,HUANUCO
29 Jun,629,2018,2018-06-29,20,ICA
29 Jun,629,2018,2018-06-29,24,JUNIN
29 Jun,629,2018,2018-06-29,24,LA LIBERTAD
29 Jun,629,2018,2018-06-29,4,LAMBAYEQUE
29 Jun,629,2018,2018-06-29,99,LIMA
29 Jun,629,2018,2018-06-29,6,LORETO
29 Jun,629,2018,2018-06-29,2,MADRE DE DIOS
29 Jun,629,2018,2018-06-29,4,MOQUEGUA
29 Jun,629,2018,2018-06-29,3,PASCO
29 Jun,629,2018,2018-06-29,15,PIURA
29 Jun,629,2018,2018-06-29,11,PUNO
29 Jun,629,2018,2018-06-29,8,SAN MARTIN
29 Jun,629,2018,2018-06-29,0,SIN REGISTRO
29 Jun,629,2018,2018-06-29,5,TACNA
29 Jun,629,2018,2018-06-29,1,TUMBES
29 Jun,629,2018,2018-06-29,5,UCAYALI
30 Jun,630,2018,2018-06-30,4,AMAZONAS
30 Jun,630,2018,2018-06-30,13,ANCASH
30 Jun,630,2018,2018-06-30,4,APURIMAC
30 Jun,630,2018,2018-06-30,15,AREQUIPA
30 Jun,630,2018,2018-06-30,8,AYACUCHO
30 Jun,630,2018,2018-06-30,9,CAJAMARCA
30 Jun,630,2018,2018-06-30,13,CALLAO
30 Jun,630,2018,2018-06-30,18,CUSCO
30 Jun,630,2018,2018-06-30,2,EXTRANJERO
30 Jun,630,2018,2018-06-30,8,HUANCAVELICA
30 Jun,630,2018,2018-06-30,11,HUANUCO
30 Jun,630,2018,2018-06-30,15,ICA
30 Jun,630,2018,2018-06-30,23,JUNIN
30 Jun,630,2018,2018-06-30,30,LA LIBERTAD
30 Jun,630,2018,2018-06-30,6,LAMBAYEQUE
30 Jun,630,2018,2018-06-30,115,LIMA
30 Jun,630,2018,2018-06-30,4,LORETO
30 Jun,630,2018,2018-06-30,2,MADRE DE DIOS
30 Jun,630,2018,2018-06-30,1,MOQUEGUA
30 Jun,630,2018,2018-06-30,2,PASCO
30 Jun,630,2018,2018-06-30,17,PIURA
30 Jun,630,2018,2018-06-30,10,PUNO
30 Jun,630,2018,2018-06-30,7,SAN MARTIN
30 Jun,630,2018,2018-06-30,0,SIN REGISTRO
30 Jun,630,2018,2018-06-30,0,TACNA
30 Jun,630,2018,2018-06-30,4,TUMBES
30 Jun,630,2018,2018-06-30,5,UCAYALI
01 Jul,701,2018,2018-07-01,4,AMAZONAS
01 Jul,701,2018,2018-07-01,27,ANCASH
01 Jul,701,2018,2018-07-01,5,APURIMAC
01 Jul,701,2018,2018-07-01,10,AREQUIPA
01 Jul,701,2018,2018-07-01,8,AYACUCHO
01 Jul,701,2018,2018-07-01,5,CAJAMARCA
01 Jul,701,2018,2018-07-01,22,CALLAO
01 Jul,701,2018,2018-07-01,25,CUSCO
01 Jul,701,2018,2018-07-01,1,EXTRANJERO
01 Jul,701,2018,2018-07-01,7,HUANCAVELICA
01 Jul,701,2018,2018-07-01,8,HUANUCO
01 Jul,701,2018,2018-07-01,13,ICA
01 Jul,701,2018,2018-07-01,17,JUNIN
01 Jul,701,2018,2018-07-01,26,LA LIBERTAD
01 Jul,701,2018,2018-07-01,8,LAMBAYEQUE
01 Jul,701,2018,2018-07-01,104,LIMA
01 Jul,701,2018,2018-07-01,7,LORETO
01 Jul,701,2018,2018-07-01,1,MADRE DE DIOS
01 Jul,701,2018,2018-07-01,2,MOQUEGUA
01 Jul,701,2018,2018-07-01,0,PASCO
01 Jul,701,2018,2018-07-01,21,PIURA
01 Jul,701,2018,2018-07-01,25,PUNO
01 Jul,701,2018,2018-07-01,13,SAN MARTIN
01 Jul,701,2018,2018-07-01,1,SIN REGISTRO
01 Jul,701,2018,2018-07-01,6,TACNA
01 Jul,701,2018,2018-07-01,6,TUMBES
01 Jul,701,2018,2018-07-01,4,UCAYALI
02 Jul,702,2018,2018-07-02,3,AMAZONAS
02 Jul,702,2018,2018-07-02,21,ANCASH
02 Jul,702,2018,2018-07-02,3,APURIMAC
02 Jul,702,2018,2018-07-02,13,AREQUIPA
02 Jul,702,2018,2018-07-02,5,AYACUCHO
02 Jul,702,2018,2018-07-02,7,CAJAMARCA
02 Jul,702,2018,2018-07-02,19,CALLAO
02 Jul,702,2018,2018-07-02,21,CUSCO
02 Jul,702,2018,2018-07-02,1,EXTRANJERO
02 Jul,702,2018,2018-07-02,6,HUANCAVELICA
02 Jul,702,2018,2018-07-02,16,HUANUCO
02 Jul,702,2018,2018-07-02,17,ICA
02 Jul,702,2018,2018-07-02,22,JUNIN
02 Jul,702,2018,2018-07-02,31,LA LIBERTAD
02 Jul,702,2018,2018-07-02,10,LAMBAYEQUE
02 Jul,702,2018,2018-07-02,109,LIMA
02 Jul,702,2018,2018-07-02,6,LORETO
02 Jul,702,2018,2018-07-02,2,MADRE DE DIOS
02 Jul,702,2018,2018-07-02,3,MOQUEGUA
02 Jul,702,2018,2018-07-02,1,PASCO
02 Jul,702,2018,2018-07-02,21,PIURA
02 Jul,702,2018,2018-07-02,10,PUNO
02 Jul,702,2018,2018-07-02,8,SAN MARTIN
02 Jul,702,2018,2018-07-02,0,SIN REGISTRO
02 Jul,702,2018,2018-07-02,4,TACNA
02 Jul,702,2018,2018-07-02,2,TUMBES
02 Jul,702,2018,2018-07-02,6,UCAYALI
03 Jul,703,2018,2018-07-03,3,AMAZONAS
03 Jul,703,2018,2018-07-03,16,ANCASH
03 Jul,703,2018,2018-07-03,3,APURIMAC
03 Jul,703,2018,2018-07-03,17,AREQUIPA
03 Jul,703,2018,2018-07-03,5,AYACUCHO
03 Jul,703,2018,2018-07-03,16,CAJAMARCA
03 Jul,703,2018,2018-07-03,15,CALLAO
03 Jul,703,2018,2018-07-03,29,CUSCO
03 Jul,703,2018,2018-07-03,1,EXTRANJERO
03 Jul,703,2018,2018-07-03,3,HUANCAVELICA
03 Jul,703,2018,2018-07-03,9,HUANUCO
03 Jul,703,2018,2018-07-03,10,ICA
03 Jul,703,2018,2018-07-03,16,JUNIN
03 Jul,703,2018,2018-07-03,24,LA LIBERTAD
03 Jul,703,2018,2018-07-03,4,LAMBAYEQUE
03 Jul,703,2018,2018-07-03,103,LIMA
03 Jul,703,2018,2018-07-03,4,LORETO
03 Jul,703,2018,2018-07-03,0,MADRE DE DIOS
03 Jul,703,2018,2018-07-03,3,MOQUEGUA
03 Jul,703,2018,2018-07-03,2,PASCO
03 Jul,703,2018,2018-07-03,15,PIURA
03 Jul,703,2018,2018-07-03,11,PUNO
03 Jul,703,2018,2018-07-03,5,SAN MARTIN
03 Jul,703,2018,2018-07-03,0,SIN REGISTRO
03 Jul,703,2018,2018-07-03,0,TACNA
03 Jul,703,2018,2018-07-03,1,TUMBES
03 Jul,703,2018,2018-07-03,11,UCAYALI
04 Jul,704,2018,2018-07-04,5,AMAZONAS
04 Jul,704,2018,2018-07-04,17,ANCASH
04 Jul,704,2018,2018-07-04,3,APURIMAC
